,datetime,meas_num,microp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
398,2023-04-30 23:02:08.793929,398.0,12,12,0.074341,-0.092651,1.000977,0.488281,0.244141,-0.427246,10.156250,11.181641
399,2023-04-30 23:02:08.816941,399.0,9,9,0.074219,-0.093018,1.001221,0.549316,0.122070,-0.305176,10.034180,11.047363
400,2023-04-30 23:02:08.835999,400.0,10,10,0.074219,-0.093750,1.000977,0.549316,0.244141,-0.305176,10.034180,11.047363
401,2023-04-30 23:02:08.853673,401.0,15,15,0.074219,-0.093628,1.001709,0.488281,0.061035,-0.366211,10.107422,11.608887
402,2023-04-30 23:02:08.868601,402.0,3,3,0.073975,-0.092896,1.001099,0.427246,0.244141,-0.488281,10.107422,11.608887
403,2023-04-30 23:02:08.888508,403.0,6,6,0.073364,-0.092896,1.001099,0.488281,0.183105,-0.305176,10.107422,11.608887
404,2023-04-30 23:02:08.906892,404.0,7,7,0.074097,-0.093262,1.001099,0.427246,0.366211,-0.244141,10.107422,11.608887
405,2023-04-30 23:02:08.925543,405.0,14,14,0.073364,-0.093506,1.001099,0.488281,0.305176,-0.366211,9.643555,10.791016
406,2023-04-30 23:02:08.940639,406.0,14,14,0.073853,-0.093140,1.001221,0.427246,0.244141,-0.427246,9.643555,10.791016
407,2023-04-30 23:02:08.958935,407.0,8,8,0.074707,-0.092651,1.001099,0.549316,0.183105,-0.305176,9.643555,10.791016
408,2023-04-30 23:02:08.983560,408.0,3,3,0.074341,-0.093872,1.003296,0.488281,0.061035,-0.305176,10.302734,11.157227
409,2023-04-30 23:02:09.001243,409.0,7,7,0.073242,-0.093262,1.001465,0.427246,0.244141,-0.427246,10.302734,11.157227
410,2023-04-30 23:02:09.014404,410.0,11,11,0.073730,-0.092407,1.001099,0.427246,0.183105,-0.366211,10.302734,11.157227
411,2023-04-30 23:02:09.026103,411.0,8,8,0.074219,-0.093018,1.001099,0.488281,0.000000,-0.366211,9.948730,11.108398
412,2023-04-30 23:02:09.039479,412.0,14,14,0.073364,-0.092407,1.001465,0.488281,0.122070,-0.427246,9.948730,11.108398
413,2023-04-30 23:02:09.048709,413.0,13,13,0.072510,-0.093628,1.001709,0.366211,0.122070,-0.427246,9.948730,11.108398
414,2023-04-30 23:02:09.061231,414.0,11,11,0.074585,-0.092773,1.001343,0.427246,0.244141,-0.427246,10.302734,10.900879
415,2023-04-30 23:02:09.076677,415.0,14,14,0.073975,-0.093384,1.001587,0.427246,0.183105,-0.305176,10.302734,10.900879
416,2023-04-30 23:02:09.102721,416.0,12,12,0.073730,-0.093018,1.001221,0.488281,0.061035,-0.427246,10.302734,10.900879
417,2023-04-30 23:02:09.128105,417.0,7,7,0.075073,-0.093872,1.001099,0.183105,0.122070,-0.366211,9.899902,11.022949
418,2023-04-30 23:02:09.153888,418.0,13,13,0.072998,-0.093750,1.002075,0.366211,0.000000,-0.305176,9.899902,11.022949
419,2023-04-30 23:02:09.179116,419.0,15,15,0.074585,-0.093384,1.000732,0.366211,0.183105,-0.183105,9.899902,11.022949
420,2023-04-30 23:02:09.207225,420.0,14,14,0.074829,-0.092773,1.001221,0.549316,0.122070,-0.183105,9.899902,11.022949
421,2023-04-30 23:02:09.231683,421.0,14,14,0.073853,-0.092529,1.000854,0.366211,0.244141,-0.366211,10.400391,10.693359
422,2023-04-30 23:02:09.253241,422.0,14,14,0.074585,-0.093628,1.001221,0.244141,0.183105,-0.305176,10.400391,10.693359
423,2023-04-30 23:02:09.275546,423.0,0,0,0.074097,-0.093750,1.001587,0.610352,0.122070,-0.366211,10.400391,10.693359
424,2023-04-30 23:02:09.296421,424.0,12,12,0.073730,-0.093628,1.003296,0.427246,0.122070,-0.183105,10.375977,10.705566
425,2023-04-30 23:02:09.315412,425.0,15,15,0.072876,-0.093628,1.001709,0.427246,0.305176,-0.366211,10.375977,10.705566
426,2023-04-30 23:02:09.336174,426.0,3,3,0.073120,-0.092896,1.001343,0.610352,0.122070,-0.366211,10.375977,10.705566
427,2023-04-30 23:02:09.356134,427.0,15,15,0.073364,-0.093384,1.000977,0.305176,0.122070,-0.366211,10.375977,10.705566
428,2023-04-30 23:02:09.379402,428.0,11,11,0.073853,-0.093140,1.000977,0.427246,0.305176,-0.366211,10.339355,11.547852
429,2023-04-30 23:02:09.396589,429.0,9,9,0.073975,-0.093262,1.001831,0.488281,0.305176,-0.305176,10.339355,11.547852
430,2023-04-30 23:02:09.415591,430.0,10,10,0.074829,-0.092773,1.000977,0.427246,0.183105,-0.366211,10.339355,11.547852
431,2023-04-30 23:02:09.431590,431.0,12,12,0.074951,-0.094238,1.000854,0.488281,0.122070,-0.305176,9.948730,11.425781
432,2023-04-30 23:02:09.442590,432.0,7,7,0.074097,-0.093262,1.000854,0.366211,-0.061035,-0.244141,9.948730,11.425781
433,2023-04-30 23:02:09.454592,433.0,15,15,0.073730,-0.092773,1.001221,0.366211,0.183105,-0.305176,9.948730,11.425781
434,2023-04-30 23:02:09.465594,434.0,12,12,0.073853,-0.093140,1.001221,0.427246,0.183105,-0.488281,9.692383,11.035156
435,2023-04-30 23:02:09.480595,435.0,6,6,0.074829,-0.093140,1.001587,0.549316,0.183105,-0.427246,9.692383,11.035156
436,2023-04-30 23:02:09.493595,436.0,10,10,0.073608,-0.093872,1.001709,0.488281,0.183105,-0.305176,9.692383,11.035156
437,2023-04-30 23:02:09.504598,437.0,6,6,0.073853,-0.093506,1.000854,0.488281,0.061035,-0.366211,10.107422,11.376953
438,2023-04-30 23:02:09.520325,438.0,15,15,0.073975,-0.092285,1.000854,0.427246,0.183105,-0.305176,10.107422,11.376953
439,2023-04-30 23:02:09.542010,439.0,10,10,0.073364,-0.092163,1.001221,0.427246,0.366211,-0.183105,10.107422,11.376953
440,2023-04-30 23:02:09.567201,440.0,10,10,0.072876,-0.093384,1.001099,0.427246,0.122070,-0.305176,10.107422,11.376953
441,2023-04-30 23:02:09.587841,441.0,11,11,0.075195,-0.093262,1.001709,0.549316,0.183105,-0.305176,9.619141,11.132812
442,2023-04-30 23:02:09.612991,442.0,15,15,0.073486,-0.093018,1.001587,0.427246,0.061035,-0.366211,9.619141,11.132812
443,2023-04-30 23:02:09.633240,443.0,15,15,0.074097,-0.093262,1.001343,0.549316,0.305176,-0.366211,9.619141,11.132812
444,2023-04-30 23:02:09.658272,444.0,8,8,0.073975,-0.093384,1.005127,0.732422,0.427246,-0.427246,10.034180,10.900879
445,2023-04-30 23:02:09.677435,445.0,13,13,0.074097,-0.094482,1.001709,0.366211,0.183105,-0.244141,10.034180,10.900879
446,2023-04-30 23:02:09.695315,446.0,10,10,0.073975,-0.093628,1.000977,0.427246,0.305176,-0.366211,10.034180,10.900879
447,2023-04-30 23:02:09.718440,447.0,11,11,0.073486,-0.093384,1.000977,0.305176,0.061035,-0.366211,10.034180,10.900879
448,2023-04-30 23:02:09.741659,448.0,13,13,0.074463,-0.092529,1.000732,0.305176,0.244141,-0.183105,9.851074,10.473633
449,2023-04-30 23:02:09.765696,449.0,15,15,0.073853,-0.093872,1.001465,0.488281,0.122070,-0.305176,9.851074,10.473633
450,2023-04-30 23:02:09.791717,450.0,2,2,0.075073,-0.093384,1.001343,0.427246,0.244141,-0.244141,9.851074,10.473633
451,2023-04-30 23:02:09.811859,451.0,15,15,0.073975,-0.093628,1.001221,0.305176,0.183105,-0.366211,9.753418,10.961914
452,2023-04-30 23:02:09.834846,452.0,15,15,0.072998,-0.094116,1.001099,0.549316,0.183105,-0.183105,9.753418,10.961914
453,2023-04-30 23:02:09.858719,453.0,2,2,0.072632,-0.093628,1.001221,0.366211,0.183105,-0.305176,9.753418,10.961914
454,2023-04-30 23:02:09.883372,454.0,13,13,0.073608,-0.093750,1.001221,0.488281,0.183105,-0.488281,9.753418,10.961914
455,2023-04-30 23:02:09.907219,455.0,14,14,0.073486,-0.093872,1.001221,0.549316,0.366211,-0.488281,9.411621,11.364746
456,2023-04-30 23:02:09.933057,456.0,15,15,0.074219,-0.093018,1.002197,0.549316,0.244141,-0.366211,9.924316,10.913086
457,2023-04-30 23:02:09.959589,457.0,15,15,0.073242,-0.093018,1.002686,0.671387,0.427246,-0.427246,9.924316,10.913086
458,2023-04-30 23:02:09.979308,458.0,9,9,0.074341,-0.093262,1.001709,0.671387,0.488281,-0.366211,9.924316,10.913086
459,2023-04-30 23:02:10.002517,459.0,12,12,0.072754,-0.093506,1.001709,0.183105,0.061035,-0.244141,9.924316,10.913086
460,2023-04-30 23:02:10.024165,460.0,14,14,0.072510,-0.093140,1.001099,0.244141,0.183105,-0.427246,10.131836,10.742188
461,2023-04-30 23:02:10.048979,461.0,12,12,0.072876,-0.093018,1.001465,0.427246,0.122070,-0.366211,10.131836,10.742188
462,2023-04-30 23:02:10.070750,462.0,15,15,0.073364,-0.093262,1.001343,0.244141,0.122070,-0.305176,10.131836,10.742188
463,2023-04-30 23:02:10.090843,463.0,13,13,0.074829,-0.094116,1.004272,0.488281,0.244141,-0.305176,9.912109,10.803223
464,2023-04-30 23:02:10.107960,464.0,15,15,0.074341,-0.093018,1.000977,0.427246,0.244141,-0.244141,9.912109,10.803223
465,2023-04-30 23:02:10.126376,465.0,5,5,0.074097,-0.092773,1.002075,0.488281,0.244141,-0.244141,9.912109,10.803223
466,2023-04-30 23:02:10.146307,466.0,7,7,0.072876,-0.092773,1.001099,0.427246,0.122070,-0.488281,9.924316,10.754395
467,2023-04-30 23:02:10.169584,467.0,10,10,0.073730,-0.093018,1.001831,0.488281,0.427246,-0.427246,9.924316,10.754395
468,2023-04-30 23:02:10.196207,468.0,10,10,0.073853,-0.093628,1.001709,0.488281,0.427246,-0.305176,9.924316,10.754395
469,2023-04-30 23:02:10.221150,469.0,11,11,0.073364,-0.093140,1.001343,0.427246,0.244141,-0.366211,9.985352,10.852051
470,2023-04-30 23:02:10.243933,470.0,14,14,0.074097,-0.092773,1.001099,0.488281,0.061035,-0.366211,9.985352,10.852051
471,2023-04-30 23:02:10.270175,471.0,8,8,0.073975,-0.092529,1.001099,0.488281,0.122070,-0.305176,9.985352,10.852051
472,2023-04-30 23:02:10.289016,472.0,14,14,0.072754,-0.092407,1.002197,0.549316,0.183105,-0.305176,9.985352,10.852051
473,2023-04-30 23:02:10.310691,473.0,12,12,0.073242,-0.092896,1.001099,0.549316,0.000000,-0.244141,10.107422,10.852051
474,2023-04-30 23:02:10.334454,474.0,5,5,0.073853,-0.093628,1.000977,0.366211,0.183105,-0.305176,10.107422,10.852051
475,2023-04-30 23:02:10.354509,475.0,9,9,0.074097,-0.093628,1.000854,0.305176,0.122070,-0.427246,10.107422,10.852051
476,2023-04-30 23:02:10.380101,476.0,7,7,0.074219,-0.093384,1.001343,0.549316,0.244141,-0.305176,10.083008,11.047363
477,2023-04-30 23:02:10.403669,477.0,7,7,0.074341,-0.092529,1.001221,0.244141,0.305176,-0.183105,10.083008,11.047363
478,2023-04-30 23:02:10.424348,478.0,10,10,0.073975,-0.092896,1.001465,0.305176,0.183105,-0.305176,10.083008,11.047363
479,2023-04-30 23:02:10.442937,479.0,10,10,0.073242,-0.093872,1.001343,0.427246,0.244141,-0.549316,10.083008,11.047363
480,2023-04-30 23:02:10.463274,480.0,15,15,0.073975,-0.092773,1.001709,0.488281,0.183105,-0.305176,9.423828,11.669922
481,2023-04-30 23:02:10.489638,481.0,11,11,0.072998,-0.093994,1.001343,0.427246,0.000000,-0.427246,9.423828,11.669922
482,2023-04-30 23:02:10.511668,482.0,8,8,0.073975,-0.093506,1.001343,0.427246,0.061035,-0.366211,9.423828,11.669922
483,2023-04-30 23:02:10.530966,483.0,13,13,0.072998,-0.093262,1.001099,0.427246,0.305176,-0.305176,9.851074,11.279297
484,2023-04-30 23:02:10.556921,484.0,10,10,0.073486,-0.093872,1.001343,0.549316,0.366211,-0.427246,9.851074,11.279297
485,2023-04-30 23:02:10.584158,485.0,13,13,0.073853,-0.092285,1.001099,0.549316,0.305176,-0.366211,9.851074,11.279297
486,2023-04-30 23:02:10.616001,486.0,15,15,0.072266,-0.092651,1.001465,0.366211,0.061035,-0.366211,9.741211,10.876465
487,2023-04-30 23:02:10.645556,487.0,3,3,0.073486,-0.093262,1.000977,0.488281,-0.061035,-0.427246,9.741211,10.876465
488,2023-04-30 23:02:10.677980,488.0,13,13,0.073608,-0.092651,1.000977,0.427246,0.244141,-0.366211,9.741211,10.876465
489,2023-04-30 23:02:10.709059,489.0,11,11,0.072754,-0.092773,1.000854,0.488281,0.061035,-0.244141,10.058594,10.864258
490,2023-04-30 23:02:10.743476,490.0,12,12,0.073853,-0.092285,1.001221,0.366211,0.183105,-0.427246,10.058594,10.864258
491,2023-04-30 23:02:10.774843,491.0,12,12,0.073608,-0.092651,1.001221,0.366211,0.305176,-0.488281,10.058594,10.864258
492,2023-04-30 23:02:10.805455,492.0,10,10,0.073975,-0.092529,1.001343,0.488281,0.244141,-0.366211,10.058594,11.145020
493,2023-04-30 23:02:10.836807,493.0,15,15,0.073730,-0.092896,1.001221,0.305176,0.244141,-0.305176,10.058594,11.145020
494,2023-04-30 23:02:10.861947,494.0,14,14,0.074341,-0.093384,1.000854,0.305176,0.061035,-0.427246,10.058594,11.145020
495,2023-04-30 23:02:10.874950,495.0,9,9,0.072876,-0.093384,1.001709,0.488281,0.305176,-0.427246,10.058594,11.145020
496,2023-04-30 23:02:10.885948,496.0,15,15,0.072632,-0.092896,1.001587,0.366211,0.244141,-0.305176,9.948730,11.010742
497,2023-04-30 23:02:10.896068,497.0,13,13,0.073853,-0.092651,1.000977,0.183105,0.061035,-0.305176,9.948730,11.010742
498,2023-04-30 23:02:10.905951,498.0,13,13,0.073486,-0.093262,1.000610,0.366211,0.061035,-0.305176,9.948730,11.010742
499,2023-04-30 23:02:10.915949,499.0,9,9,0.074463,-0.093262,1.003052,0.488281,0.183105,-0.427246,9.973145,12.145996
500,2023-04-30 23:02:10.925951,500.0,13,13,0.074219,-0.093384,1.001465,0.549316,0.183105,-0.305176,9.973145,12.145996
501,2023-04-30 23:02:10.938236,501.0,13,13,0.073853,-0.092651,1.001221,0.488281,0.183105,-0.366211,9.973145,12.145996
502,2023-04-30 23:02:10.948376,502.0,14,14,0.073853,-0.092651,1.001221,0.488281,0.122070,-0.244141,9.973145,12.145996
503,2023-04-30 23:02:10.961962,503.0,5,5,0.074219,-0.093262,1.002930,0.488281,0.061035,-0.305176,9.680176,10.742188
504,2023-04-30 23:02:10.974792,504.0,10,10,0.072144,-0.092773,1.000977,0.366211,0.244141,-0.366211,9.680176,10.742188
505,2023-04-30 23:02:10.986879,505.0,10,10,0.074341,-0.092529,1.001343,0.488281,0.183105,-0.305176,9.680176,10.742188
506,2023-04-30 23:02:10.999078,506.0,6,6,0.073975,-0.093262,1.001709,0.488281,0.305176,-0.366211,10.253906,10.742188
507,2023-04-30 23:02:11.010279,507.0,12,12,0.073730,-0.093506,1.001343,0.366211,0.000000,-0.366211,10.253906,10.742188
508,2023-04-30 23:02:11.023151,508.0,12,12,0.074097,-0.093262,1.001343,0.366211,0.244141,-0.427246,10.253906,10.742188
509,2023-04-30 23:02:11.040052,509.0,10,10,0.074829,-0.093140,1.000732,0.488281,0.122070,-0.427246,10.241699,10.937500
510,2023-04-30 23:02:11.061992,510.0,12,12,0.074219,-0.092896,1.001099,0.183105,0.122070,-0.366211,10.241699,10.937500
511,2023-04-30 23:02:11.086316,511.0,14,14,0.073730,-0.092896,1.001221,0.305176,0.122070,-0.366211,10.241699,10.937500
512,2023-04-30 23:02:11.114740,512.0,11,11,0.073730,-0.093750,1.001587,0.366211,0.122070,-0.305176,9.826660,10.864258
513,2023-04-30 23:02:11.141084,513.0,14,14,0.074585,-0.093018,1.001099,0.488281,0.122070,-0.366211,9.826660,10.864258
514,2023-04-30 23:02:11.165303,514.0,12,12,0.073853,-0.093018,1.000977,0.366211,0.122070,-0.366211,9.826660,10.864258
515,2023-04-30 23:02:11.185032,515.0,10,10,0.074341,-0.092896,1.001465,0.366211,0.183105,-0.366211,9.826660,10.864258
516,2023-04-30 23:02:11.219509,516.0,1,1,0.074219,-0.093506,1.001099,0.366211,0.061035,-0.244141,10.009766,10.876465
517,2023-04-30 23:02:11.241510,517.0,12,12,0.074097,-0.092163,1.001343,0.183105,0.122070,-0.305176,10.009766,10.876465
518,2023-04-30 23:02:11.272196,518.0,12,12,0.074341,-0.092773,1.001099,0.427246,0.244141,-0.305176,9.716797,10.839844
519,2023-04-30 23:02:11.296142,519.0,5,5,0.075928,-0.092651,1.001831,0.427246,0.305176,-0.427246,9.716797,10.839844
520,2023-04-30 23:02:11.323553,520.0,14,14,0.074219,-0.092651,1.001099,0.610352,0.305176,-0.610352,10.278320,11.083984
521,2023-04-30 23:02:11.348709,521.0,11,11,0.073730,-0.093872,1.002441,0.549316,0.305176,-0.549316,10.278320,11.083984
522,2023-04-30 23:02:11.375539,522.0,7,7,0.072876,-0.093384,1.002075,0.366211,0.366211,-0.366211,10.278320,11.083984
523,2023-04-30 23:02:11.405248,523.0,8,8,0.073730,-0.092651,1.001221,0.305176,0.305176,-0.427246,10.180664,11.242676
524,2023-04-30 23:02:11.432954,524.0,9,9,0.074951,-0.092896,1.001343,0.366211,0.000000,-0.366211,10.180664,11.242676
525,2023-04-30 23:02:11.452897,525.0,7,7,0.074219,-0.092651,1.002197,0.488281,-0.061035,-0.427246,10.180664,11.242676
526,2023-04-30 23:02:11.475157,526.0,11,11,0.073608,-0.092529,1.001099,0.244141,0.122070,-0.244141,10.217285,11.169434
527,2023-04-30 23:02:11.500605,527.0,11,11,0.074463,-0.092651,1.001709,0.549316,0.183105,-0.427246,10.217285,11.169434
528,2023-04-30 23:02:11.525807,528.0,8,8,0.074097,-0.092773,1.001465,0.305176,0.366211,-0.305176,10.217285,11.169434
529,2023-04-30 23:02:11.551212,529.0,4,4,0.072266,-0.092529,1.001465,0.488281,0.122070,-0.427246,10.217285,11.169434
530,2023-04-30 23:02:11.578474,530.0,9,9,0.073730,-0.092529,1.000854,0.366211,0.183105,-0.366211,10.266113,11.108398
531,2023-04-30 23:02:11.607819,531.0,7,7,0.074585,-0.092896,1.000977,0.244141,0.305176,-0.244141,10.266113,11.108398
532,2023-04-30 23:02:11.638175,532.0,15,15,0.073975,-0.093018,1.001343,0.488281,0.061035,-0.427246,10.266113,11.108398
533,2023-04-30 23:02:11.667047,533.0,4,4,0.073730,-0.092651,1.000610,0.610352,0.244141,-0.305176,10.351562,10.961914
534,2023-04-30 23:02:11.688400,534.0,14,14,0.072998,-0.093262,1.001099,0.549316,0.183105,-0.244141,10.351562,10.961914
535,2023-04-30 23:02:11.709818,535.0,10,10,0.073608,-0.092285,1.001465,0.488281,0.244141,-0.427246,10.351562,10.961914
536,2023-04-30 23:02:11.733499,536.0,14,14,0.074097,-0.093018,1.002319,0.488281,0.122070,-0.305176,9.936523,10.546875
537,2023-04-30 23:02:11.757379,537.0,15,15,0.073242,-0.092896,1.000854,0.488281,0.061035,-0.305176,9.936523,10.546875
538,2023-04-30 23:02:11.776458,538.0,7,7,0.074341,-0.093140,1.001709,0.305176,0.183105,-0.366211,9.936523,10.546875
539,2023-04-30 23:02:11.797070,539.0,13,13,0.074707,-0.092529,1.001221,0.244141,0.061035,-0.366211,10.229492,11.010742
540,2023-04-30 23:02:11.819751,540.0,7,7,0.073364,-0.093262,1.002930,0.366211,0.061035,-0.488281,10.229492,11.010742
541,2023-04-30 23:02:11.846152,541.0,8,8,0.073853,-0.093384,1.000977,0.549316,0.183105,-0.305176,10.229492,11.010742
542,2023-04-30 23:02:11.873018,542.0,8,8,0.074097,-0.093262,1.001831,0.610352,0.305176,-0.427246,10.229492,11.010742
543,2023-04-30 23:02:11.898121,543.0,13,13,0.073853,-0.093140,1.000977,0.488281,0.183105,-0.366211,10.498047,11.242676
544,2023-04-30 23:02:11.921030,544.0,9,9,0.075195,-0.093506,1.001465,0.244141,0.122070,-0.366211,10.498047,11.242676
545,2023-04-30 23:02:11.940939,545.0,15,15,0.073730,-0.093140,1.001343,0.549316,0.183105,-0.305176,10.498047,11.242676
546,2023-04-30 23:02:11.953932,546.0,6,6,0.073730,-0.093140,1.000732,0.488281,0.183105,-0.305176,9.802246,10.974121
547,2023-04-30 23:02:11.965146,547.0,7,7,0.073364,-0.092896,1.001465,0.366211,0.183105,-0.183105,9.802246,10.974121
548,2023-04-30 23:02:11.977601,548.0,11,11,0.074097,-0.092773,1.002319,0.671387,0.244141,-0.305176,9.802246,10.974121
549,2023-04-30 23:02:11.998348,549.0,7,7,0.073242,-0.093018,1.001099,0.488281,0.183105,-0.305176,10.119629,10.998535
550,2023-04-30 23:02:12.027858,550.0,7,7,0.073608,-0.092285,1.001099,0.427246,0.183105,-0.366211,10.119629,10.998535
551,2023-04-30 23:02:12.059881,551.0,3,3,0.073608,-0.093384,1.000854,0.305176,0.000000,-0.244141,10.119629,10.998535
552,2023-04-30 23:02:12.072368,552.0,12,12,0.074097,-0.092041,1.001099,0.549316,0.183105,-0.305176,10.119629,10.998535
553,2023-04-30 23:02:12.082623,553.0,14,14,0.073486,-0.092285,1.000977,0.549316,0.366211,-0.610352,10.620117,11.181641
554,2023-04-30 23:02:12.091623,554.0,3,3,0.073608,-0.092773,1.001221,0.610352,0.183105,-0.366211,10.620117,11.181641
555,2023-04-30 23:02:12.099624,555.0,15,15,0.073608,-0.093384,1.000854,0.549316,0.122070,-0.244141,10.620117,11.181641
556,2023-04-30 23:02:12.107625,556.0,1,1,0.074341,-0.094360,1.003662,0.305176,0.305176,-0.305176,9.594727,11.218262
557,2023-04-30 23:02:12.115625,557.0,14,14,0.073242,-0.092896,1.000977,0.488281,0.122070,-0.427246,10.339355,11.254883
558,2023-04-30 23:02:12.123629,558.0,13,13,0.073975,-0.093628,1.001953,0.671387,0.366211,-0.488281,9.533691,10.803223
559,2023-04-30 23:02:12.131628,559.0,15,15,0.074219,-0.093750,1.001343,0.610352,0.366211,-0.549316,10.156250,10.876465
560,2023-04-30 23:02:12.139628,560.0,9,9,0.074097,-0.093750,1.002075,0.427246,0.488281,-0.427246,10.156250,10.876465
561,2023-04-30 23:02:12.148628,561.0,11,11,0.073120,-0.093262,1.001831,0.244141,0.183105,-0.305176,10.156250,10.876465
562,2023-04-30 23:02:12.166050,562.0,12,12,0.072998,-0.093994,1.001831,0.305176,0.427246,-0.427246,10.351562,11.206055
563,2023-04-30 23:02:12.188179,563.0,7,7,0.072998,-0.093262,1.001831,0.427246,0.427246,-0.366211,10.351562,11.206055
564,2023-04-30 23:02:12.214412,564.0,9,9,0.073608,-0.092651,1.000854,0.366211,0.122070,-0.305176,10.351562,11.206055
565,2023-04-30 23:02:12.238416,565.0,8,8,0.072998,-0.092529,1.001221,0.427246,0.183105,-0.305176,10.070801,10.461426
566,2023-04-30 23:02:12.260319,566.0,13,13,0.072876,-0.093872,1.001343,0.488281,0.366211,-0.366211,10.070801,10.461426
567,2023-04-30 23:02:12.280170,567.0,13,13,0.073608,-0.092773,1.001221,0.488281,0.183105,-0.244141,10.070801,10.461426
568,2023-04-30 23:02:12.303859,568.0,8,8,0.074585,-0.093018,1.002319,0.305176,0.122070,-0.427246,10.070801,10.461426
569,2023-04-30 23:02:12.327070,569.0,8,8,0.073364,-0.092529,1.001099,0.366211,0.366211,-0.244141,9.985352,11.206055
570,2023-04-30 23:02:12.350310,570.0,10,10,0.074097,-0.093384,1.001587,0.488281,0.244141,-0.366211,9.985352,11.206055
571,2023-04-30 23:02:12.376932,571.0,10,10,0.074341,-0.092773,1.001099,0.488281,0.305176,-0.244141,9.985352,11.206055
572,2023-04-30 23:02:12.404616,572.0,9,9,0.073120,-0.093506,1.000854,0.488281,0.183105,-0.366211,10.119629,10.815430
573,2023-04-30 23:02:12.432618,573.0,6,6,0.073242,-0.092651,1.001343,0.549316,0.061035,-0.366211,10.119629,10.815430
574,2023-04-30 23:02:12.459749,574.0,1,1,0.073486,-0.093140,1.001099,0.549316,0.061035,-0.427246,10.119629,10.815430
575,2023-04-30 23:02:12.480437,575.0,14,14,0.074585,-0.093384,1.000732,0.427246,0.183105,-0.122070,9.863281,10.705566
576,2023-04-30 23:02:12.499790,576.0,14,14,0.073853,-0.093262,1.001343,0.549316,0.183105,-0.305176,9.863281,10.705566
577,2023-04-30 23:02:12.526655,577.0,3,3,0.073608,-0.094116,1.001709,0.427246,0.183105,-0.305176,9.863281,10.705566
578,2023-04-30 23:02:12.550314,578.0,15,15,0.074097,-0.092407,1.001099,0.427246,0.000000,-0.305176,9.863281,10.705566
579,2023-04-30 23:02:12.576293,579.0,12,12,0.073608,-0.092529,1.001099,0.427246,0.183105,-0.305176,10.278320,9.814453
580,2023-04-30 23:02:12.605474,580.0,14,14,0.073853,-0.092773,1.000977,0.366211,0.183105,-0.244141,10.278320,9.814453
581,2023-04-30 23:02:12.633413,581.0,7,7,0.073975,-0.092651,1.000854,0.549316,0.122070,-0.305176,10.278320,9.814453
582,2023-04-30 23:02:12.661582,582.0,14,14,0.073608,-0.093628,1.001465,0.671387,0.061035,-0.366211,10.302734,10.705566
583,2023-04-30 23:02:12.682806,583.0,12,12,0.073730,-0.093384,1.001343,0.610352,0.183105,-0.427246,10.302734,10.705566
584,2023-04-30 23:02:12.704899,584.0,14,14,0.072998,-0.093018,1.000977,0.610352,0.122070,-0.366211,10.302734,10.705566
585,2023-04-30 23:02:12.732630,585.0,12,12,0.073853,-0.093262,1.001099,0.427246,0.183105,-0.366211,10.034180,10.766602
586,2023-04-30 23:02:12.758709,586.0,14,14,0.074097,-0.093018,1.001953,0.427246,0.183105,-0.427246,10.034180,10.766602
587,2023-04-30 23:02:12.784613,587.0,13,13,0.074951,-0.093140,1.000977,0.427246,0.183105,-0.244141,10.034180,10.766602
588,2023-04-30 23:02:12.807675,588.0,8,8,0.074097,-0.093384,1.003662,0.427246,0.061035,-0.366211,10.168457,10.729980
589,2023-04-30 23:02:12.833169,589.0,14,14,0.073486,-0.093018,1.001221,0.427246,0.000000,-0.366211,10.168457,10.729980
590,2023-04-30 23:02:12.859855,590.0,10,10,0.073730,-0.093628,1.001587,0.488281,0.061035,-0.305176,10.168457,10.729980
591,2023-04-30 23:02:12.887271,591.0,5,5,0.073486,-0.092773,1.001221,0.488281,0.061035,-0.366211,10.192871,10.852051
592,2023-04-30 23:02:12.908357,592.0,15,15,0.073853,-0.093262,1.000977,0.549316,0.244141,-0.427246,10.192871,10.852051
593,2023-04-30 23:02:12.930957,593.0,6,6,0.072632,-0.093140,1.001099,0.488281,0.183105,-0.610352,10.192871,10.852051
594,2023-04-30 23:02:12.958086,594.0,14,14,0.073853,-0.092896,1.001953,0.366211,0.244141,-0.366211,10.192871,10.852051
595,2023-04-30 23:02:12.984126,595.0,10,10,0.073975,-0.092651,1.000854,0.305176,0.000000,-0.427246,9.948730,10.766602
596,2023-04-30 23:02:13.005297,596.0,13,13,0.073730,-0.093262,1.000977,0.427246,0.122070,-0.305176,9.948730,10.766602
597,2023-04-30 23:02:13.028995,597.0,13,13,0.074341,-0.092041,1.001953,0.305176,0.183105,-0.427246,9.948730,10.766602
598,2023-04-30 23:02:13.054025,598.0,6,6,0.073975,-0.092896,1.001099,0.244141,0.061035,-0.305176,9.802246,10.559082
599,2023-04-30 23:02:13.077380,599.0,11,11,0.072998,-0.093262,1.001099,0.549316,0.122070,-0.366211,9.802246,10.559082
600,2023-04-30 23:02:13.101854,600.0,11,11,0.073608,-0.093018,1.001709,0.488281,0.183105,-0.488281,9.802246,10.559082
601,2023-04-30 23:02:13.121421,601.0,14,14,0.074341,-0.093994,1.001831,0.427246,0.244141,-0.366211,9.802246,10.559082
