1682920921.449633,"9,0.074463,-0.093506,1.001099,0.427246,0.244141,-0.366211,10.009766,11.535645,-16.772461,"
1682920921.4729314,"7,0.074585,-0.094116,1.002808,0.305176,0.000000,-0.366211,9.814453,10.839844,-16.027832,"
1682920921.4959462,"10,0.074097,-0.093140,1.001221,0.549316,0.366211,-0.427246,9.814453,10.839844,-16.027832,"
1682920921.5225654,"10,0.074585,-0.093750,1.001221,0.366211,0.183105,-0.427246,9.814453,10.839844,-16.027832,"
1682920921.5465238,"5,0.074341,-0.093262,1.001343,0.305176,0.183105,-0.366211,9.814453,10.839844,-16.027832,"
1682920921.5705855,"8,0.073975,-0.094238,1.000854,0.366211,0.183105,-0.427246,9.802246,11.132812,-15.820312,"
1682920921.5946019,"7,0.072754,-0.093262,1.001099,0.366211,0.061035,-0.488281,9.802246,11.132812,-15.820312,"
1682920921.6168163,"7,0.073120,-0.093506,1.000854,0.427246,0.122070,-0.488281,9.802246,11.132812,-15.820312,"
1682920921.6436577,"15,0.073853,-0.092896,1.001221,0.366211,0.183105,-0.427246,9.399414,11.254883,-16.455078,"
1682920921.6676602,"15,0.074219,-0.092041,1.001709,0.610352,0.244141,-0.366211,9.399414,11.254883,-16.455078,"
1682920921.6936622,"8,0.074219,-0.092041,1.001709,0.610352,0.244141,-0.366211,9.399414,11.254883,-16.455078,"
1682920921.717042,"14,0.073853,-0.093628,1.001221,0.427246,0.244141,-0.305176,9.399414,11.254883,-16.455078,"
1682920921.7385669,"6,0.073853,-0.093750,1.001587,0.305176,0.122070,-0.366211,9.472656,10.876465,-16.357422,"
1682920921.7609253,"12,0.074951,-0.092896,1.001343,0.366211,0.244141,-0.183105,9.472656,10.876465,-16.357422,"
1682920921.788062,"8,0.074585,-0.093628,1.001343,0.366211,0.061035,-0.305176,9.472656,10.876465,-16.357422,"
1682920921.8131187,"11,0.073730,-0.094116,1.001343,0.366211,0.427246,-0.488281,9.228516,11.010742,-16.577148,"
1682920921.833424,"11,0.073975,-0.093140,1.000977,0.610352,0.244141,-0.305176,9.228516,11.010742,-16.577148,"
1682920921.8552175,"9,0.074463,-0.093262,1.000977,0.610352,0.488281,-0.610352,9.228516,11.010742,-16.577148,"
1682920921.8779771,"14,0.073853,-0.093628,1.001709,0.549316,0.122070,-0.549316,9.411621,11.437988,-16.259766,"
1682920921.903292,"14,0.073486,-0.093872,1.001587,0.366211,0.122070,-0.488281,9.411621,11.437988,-16.259766,"
1682920921.9216237,"5,0.073364,-0.093140,1.002075,0.488281,0.366211,-0.610352,9.411621,11.437988,-16.259766,"
1682920921.9414992,"4,0.073853,-0.093140,1.004639,0.488281,0.061035,-0.488281,9.570312,11.169434,-14.941406,"
1682920921.9618475,"4,0.073853,-0.092529,1.000977,0.549316,0.183105,-0.244141,9.570312,11.169434,-14.941406,"
1682920921.9883494,"8,0.073242,-0.093018,1.002686,0.244141,0.244141,-0.244141,9.570312,11.169434,-14.941406,"
1682920922.0130699,"14,0.073730,-0.093506,1.001587,0.427246,0.122070,-0.305176,9.570312,11.169434,-14.941406,"
1682920922.0399551,"11,0.073975,-0.093506,1.001465,0.549316,0.244141,-0.427246,9.338379,10.949707,-16.540527,"
1682920922.061817,"13,0.074707,-0.093384,1.002075,0.488281,0.061035,-0.366211,9.338379,10.949707,-16.540527,"
1682920922.0838583,"4,0.073486,-0.093628,1.001099,0.427246,0.244141,-0.427246,9.338379,10.949707,-16.540527,"
1682920922.1089995,"13,0.073486,-0.093872,1.001343,0.488281,0.244141,-0.244141,9.655762,11.303711,-17.041016,"
1682920922.1293259,"7,0.072876,-0.093018,1.000977,0.305176,0.122070,-0.244141,9.655762,11.303711,-17.041016,"
1682920922.152205,"1,0.074463,-0.092773,1.000854,0.488281,0.305176,-0.366211,9.765625,11.328125,-15.844727,"
1682920922.1780796,"14,0.074219,-0.093872,1.000854,0.427246,0.366211,-0.488281,9.765625,11.328125,-15.844727,"
1682920922.2002015,"14,0.073608,-0.094238,1.000977,0.305176,0.000000,-0.366211,9.765625,11.328125,-15.844727,"
1682920922.225736,"10,0.072754,-0.093262,1.000732,0.488281,0.122070,-0.305176,9.362793,11.328125,-16.333008,"
1682920922.2483146,"7,0.074463,-0.092651,1.001099,0.366211,0.244141,-0.305176,9.362793,11.328125,-16.333008,"
1682920922.27013,"14,0.073853,-0.093628,1.001343,0.488281,0.183105,-0.427246,9.362793,11.328125,-16.333008,"
1682920922.296086,"14,0.073608,-0.093994,1.001343,0.427246,0.244141,-0.366211,9.851074,11.193848,-16.601562,"
1682920922.3165524,"13,0.074463,-0.093262,1.001465,0.366211,0.244141,-0.366211,9.851074,11.193848,-16.601562,"
1682920922.3410907,"11,0.074707,-0.093628,1.001465,0.305176,0.183105,-0.427246,9.851074,11.193848,-16.601562,"
1682920922.3611765,"11,0.072998,-0.094238,1.001343,0.366211,0.122070,-0.366211,9.851074,11.193848,-16.601562,"
1682920922.3801794,"13,0.074219,-0.093628,1.002930,0.183105,0.122070,-0.366211,9.814453,11.621094,-15.844727,"
1682920922.4011805,"12,0.073975,-0.093994,1.000977,0.488281,0.305176,-0.366211,9.814453,11.621094,-15.844727,"
1682920922.4231873,"12,0.074463,-0.093140,1.001099,0.427246,0.305176,-0.244141,9.814453,11.621094,-15.844727,"
1682920922.444181,"12,0.074097,-0.093140,1.000854,0.244141,0.000000,-0.305176,9.802246,11.047363,-17.358398,"
1682920922.469276,"14,0.073364,-0.093262,1.001587,0.549316,0.305176,-0.366211,9.802246,11.047363,-17.358398,"
1682920922.4882717,"14,0.073608,-0.092896,1.001831,0.549316,0.000000,-0.305176,9.802246,11.047363,-17.358398,"
1682920922.509275,"14,0.073853,-0.093140,1.001709,0.305176,-0.061035,-0.366211,9.802246,11.047363,-17.358398,"
1682920922.5272825,"12,0.072998,-0.093018,1.000732,0.549316,0.244141,-0.427246,9.851074,11.474609,-15.551758,"
1682920922.5481083,"12,0.074463,-0.093140,1.001465,0.488281,0.244141,-0.244141,9.851074,11.474609,-15.551758,"
1682920922.572533,"5,0.073730,-0.093872,1.000732,0.366211,-0.061035,-0.183105,9.851074,11.474609,-15.551758,"
1682920922.6210868,"13,0.073853,-0.093384,1.000732,0.488281,0.183105,-0.366211,9.960938,11.169434,-15.283203,"
1682920922.6654358,"14,0.073853,-0.092285,1.002563,0.488281,0.366211,-0.244141,9.960938,11.169434,-15.283203,"
1682920922.6840339,"11,0.073486,-0.093140,1.002197,0.427246,0.061035,-0.183105,9.960938,11.169434,-15.283203,"
1682920922.7028859,"3,0.072876,-0.093018,1.001831,0.549316,0.183105,-0.305176,9.960938,11.169434,-15.283203,"
1682920922.7290099,"15,0.073975,-0.092651,1.001099,0.366211,0.305176,-0.366211,10.070801,11.682129,-16.113281,"
1682920922.7529006,"0,0.073364,-0.092773,1.001099,0.427246,0.244141,-0.366211,10.070801,11.682129,-16.113281,"
1682920922.7806456,"14,0.073853,-0.093750,1.001343,0.305176,0.000000,-0.366211,10.070801,11.682129,-16.113281,"
1682920922.8070147,"15,0.074219,-0.093994,1.002075,0.610352,0.000000,-0.366211,9.753418,10.998535,-15.930176,"
1682920922.8296418,"11,0.073975,-0.093384,1.001343,0.427246,0.305176,-0.427246,9.753418,10.998535,-15.930176,"
1682920922.847209,"7,0.073853,-0.092529,1.000977,0.366211,0.244141,-0.244141,9.753418,10.998535,-15.930176,"
1682920922.8697395,"7,0.073364,-0.093384,1.000977,0.488281,0.183105,-0.488281,8.801270,11.181641,-16.308594,"
1682920922.8917673,"10,0.072510,-0.092773,1.001709,0.427246,0.122070,-0.427246,8.801270,11.181641,-16.308594,"
1682920922.911322,"12,0.073364,-0.093262,1.000854,0.488281,0.183105,-0.305176,8.801270,11.181641,-16.308594,"
1682920922.9311924,"12,0.074219,-0.094238,1.001221,0.366211,0.183105,-0.427246,8.801270,11.181641,-16.308594,"
1682920922.9504917,"15,0.074219,-0.093018,1.000977,0.122070,0.061035,-0.244141,9.423828,11.486816,-16.345215,"
1682920922.9723008,"13,0.073486,-0.093628,1.001099,0.305176,0.122070,-0.244141,9.423828,11.486816,-16.345215,"
1682920922.9923146,"4,0.073975,-0.093018,1.000854,0.366211,0.183105,-0.366211,9.423828,11.486816,-16.345215,"
1682920923.014798,"5,0.072998,-0.093750,1.001953,0.183105,0.000000,-0.366211,9.692383,11.315918,-15.600586,"
1682920923.0372584,"11,0.073486,-0.093506,1.001099,0.305176,0.000000,-0.427246,9.692383,11.315918,-15.600586,"
1682920923.0602295,"14,0.072632,-0.093750,1.000854,0.366211,0.122070,-0.488281,9.692383,11.315918,-15.600586,"
1682920923.0854702,"15,0.073364,-0.094238,1.000732,0.427246,0.427246,-0.427246,8.862305,11.206055,-16.088867,"
1682920923.110331,"13,0.073853,-0.092896,1.001465,0.305176,0.183105,-0.366211,8.862305,11.206055,-16.088867,"
1682920923.1348753,"13,0.073608,-0.093506,1.000854,0.305176,0.122070,-0.305176,8.862305,11.206055,-16.088867,"
1682920923.159242,"15,0.074097,-0.092407,1.000854,0.488281,0.244141,-0.427246,10.046387,11.352539,-16.931152,"
1682920923.1795416,"15,0.074219,-0.093506,1.000854,0.549316,0.366211,-0.366211,10.046387,11.352539,-16.931152,"
1682920923.1987305,"13,0.074219,-0.093506,1.000854,0.549316,0.366211,-0.366211,10.046387,11.352539,-16.931152,"
1682920923.2145412,"9,0.073730,-0.093506,1.001099,0.427246,0.305176,-0.244141,10.046387,11.352539,-16.931152,"
1682920923.2341552,"3,0.073608,-0.093872,1.002563,0.427246,0.244141,-0.305176,10.192871,11.425781,-16.516113,"
1682920923.2575023,"7,0.073120,-0.093384,1.001587,0.488281,0.305176,-0.305176,10.192871,11.425781,-16.516113,"
1682920923.2791176,"12,0.073608,-0.093262,1.001465,0.488281,0.122070,-0.427246,10.192871,11.425781,-16.516113,"
1682920923.307109,"13,0.074219,-0.093994,1.003052,0.488281,0.305176,-0.366211,9.863281,11.547852,-15.307617,"
1682920923.3302734,"13,0.073608,-0.092651,1.001099,0.366211,0.122070,-0.427246,9.863281,11.547852,-15.307617,"
1682920923.3523567,"11,0.074219,-0.093262,1.000854,0.671387,0.488281,-0.488281,9.863281,11.547852,-15.307617,"
1682920923.3706234,"13,0.073730,-0.092651,1.002197,0.427246,0.244141,-0.488281,9.973145,10.876465,-15.319824,"
1682920923.388005,"13,0.074463,-0.094604,1.001587,0.488281,0.183105,-0.488281,9.973145,10.876465,-15.319824,"
1682920923.4110978,"5,0.073608,-0.093506,1.001709,0.610352,0.244141,-0.244141,9.973145,10.876465,-15.319824,"
1682920923.4322197,"12,0.073486,-0.093506,1.002075,0.366211,0.244141,-0.366211,9.936523,10.803223,-16.455078,"
1682920923.455042,"9,0.073853,-0.093140,1.002075,0.366211,0.122070,-0.305176,9.936523,10.803223,-16.455078,"
1682920923.4763665,"14,0.073486,-0.093262,1.001099,0.488281,0.061035,-0.122070,9.936523,10.803223,-16.455078,"
1682920923.499292,"14,0.074341,-0.093506,1.001709,0.549316,0.061035,-0.305176,9.704590,11.206055,-17.175293,"
1682920923.5246668,"15,0.074341,-0.093506,1.001099,0.366211,0.244141,-0.305176,9.704590,11.206055,-17.175293,"
1682920923.554588,"7,0.073853,-0.094116,1.000977,0.366211,0.183105,-0.305176,9.704590,11.206055,-17.175293,"
1682920923.5766652,"7,0.074829,-0.093262,1.000732,0.427246,0.183105,-0.427246,9.692383,10.583496,-17.651367,"
1682920923.5966377,"13,0.073242,-0.093750,1.001343,0.427246,0.061035,-0.244141,9.692383,10.583496,-17.651367,"
1682920923.6164925,"5,0.073486,-0.093018,1.000977,0.427246,0.183105,-0.183105,9.692383,10.583496,-17.651367,"
1682920923.6381092,"5,0.073486,-0.093018,1.003174,0.366211,0.122070,-0.366211,9.692383,11.291504,-16.198730,"
1682920923.6568768,"13,0.073608,-0.093628,1.001099,0.244141,0.305176,-0.366211,9.692383,11.291504,-16.198730,"
1682920923.6807969,"7,0.073486,-0.092529,1.001221,0.427246,0.366211,-0.305176,9.692383,11.291504,-16.198730,"
1682920923.7063882,"11,0.073730,-0.093750,1.001099,0.366211,0.061035,-0.427246,9.973145,11.352539,-16.455078,"
1682920923.723708,"15,0.074219,-0.093628,1.002441,0.488281,0.244141,-0.488281,9.973145,11.352539,-16.455078,"
1682920923.7442238,"9,0.073242,-0.093384,1.001221,0.427246,0.305176,-0.305176,9.973145,11.352539,-16.455078,"
1682920923.7648547,"3,0.073730,-0.092407,1.000977,0.488281,0.122070,-0.244141,9.973145,11.352539,-16.455078,"
1682920923.7848039,"12,0.073242,-0.093750,1.001343,0.549316,0.122070,-0.305176,9.606934,11.389160,-15.942383,"
1682920923.8031132,"12,0.072632,-0.092651,1.001099,0.610352,0.122070,-0.305176,9.606934,11.389160,-15.942383,"
1682920923.8228343,"12,0.073242,-0.093262,1.001221,0.427246,0.122070,-0.244141,9.606934,11.389160,-15.942383,"
1682920923.8368373,"9,0.073730,-0.093140,1.001221,0.488281,0.244141,-0.244141,9.619141,11.157227,-16.333008,"
1682920923.8458302,"11,0.073730,-0.093262,1.001099,0.610352,0.366211,-0.366211,9.619141,11.157227,-16.333008,"
1682920923.8548312,"11,0.072998,-0.093018,1.001343,0.427246,0.061035,-0.305176,9.619141,11.157227,-16.333008,"
1682920923.8628337,"15,0.073608,-0.094116,1.001465,0.549316,0.122070,-0.427246,9.619141,11.157227,-16.333008,"
1682920923.8718324,"12,0.074219,-0.093018,1.001465,0.488281,0.183105,-0.366211,9.509277,11.511230,-15.954590,"
1682920923.8788328,"8,0.073730,-0.092773,1.001099,0.427246,0.305176,-0.244141,9.509277,11.511230,-15.954590,"
1682920923.8888342,"15,0.073486,-0.092896,1.001831,0.488281,0.122070,-0.305176,9.509277,11.511230,-15.954590,"
1682920923.896206,"5,0.073853,-0.093628,1.000854,0.610352,0.305176,-0.488281,9.912109,10.925293,-15.942383,"
1682920923.910135,"15,0.073975,-0.093262,1.001343,0.366211,0.061035,-0.305176,9.912109,10.925293,-15.942383,"
1682920923.9301643,"11,0.073975,-0.092896,1.001465,0.427246,0.183105,-0.305176,9.912109,10.925293,-15.942383,"
1682920923.9486268,"10,0.073853,-0.093994,1.003662,0.366211,0.244141,-0.366211,10.192871,10.803223,-15.588379,"
1682920923.9692605,"15,0.073730,-0.092773,1.001465,0.488281,0.244141,-0.305176,10.192871,10.803223,-15.588379,"
1682920923.9939914,"10,0.073364,-0.092773,1.000977,0.305176,0.000000,-0.366211,10.192871,10.803223,-15.588379,"
1682920924.0159888,"15,0.073364,-0.093140,1.001221,0.366211,0.122070,-0.427246,10.192871,10.803223,-15.588379,"
1682920924.041739,"15,0.073486,-0.093018,1.001953,0.427246,0.183105,-0.305176,9.875488,11.450195,-16.674805,"
1682920924.0689619,"15,0.073608,-0.093140,1.001221,0.427246,0.000000,-0.244141,9.875488,11.450195,-16.674805,"
1682920924.0932293,"9,0.073486,-0.093750,1.001587,0.366211,0.000000,-0.244141,9.875488,11.450195,-16.674805,"
1682920924.1161873,"8,0.073242,-0.093384,1.001587,0.244141,0.000000,-0.366211,9.960938,10.852051,-16.955566,"
1682920924.140092,"15,0.074585,-0.092773,1.001221,0.488281,0.366211,-0.366211,9.960938,10.852051,-16.955566,"
1682920924.1636708,"6,0.073730,-0.092896,1.002075,0.244141,0.122070,-0.488281,9.960938,10.852051,-16.955566,"
1682920924.1847944,"11,0.073608,-0.092041,1.000977,0.427246,0.183105,-0.366211,9.960938,10.852051,-16.955566,"
1682920924.2061906,"8,0.072998,-0.092407,1.001221,0.427246,0.122070,-0.366211,10.168457,11.584473,-15.759277,"
1682920924.2241342,"3,0.073730,-0.092285,1.001343,0.305176,0.183105,-0.366211,10.168457,11.584473,-15.759277,"
1682920924.2375748,"13,0.072998,-0.093018,1.001221,0.488281,0.000000,-0.366211,10.168457,11.584473,-15.759277,"
1682920924.2568905,"6,0.073486,-0.093262,1.001221,0.488281,0.122070,-0.427246,9.790039,11.010742,-16.650391,"
1682920924.2778683,"7,0.073486,-0.093872,1.001709,0.549316,0.244141,-0.488281,9.790039,11.010742,-16.650391,"
1682920924.3017046,"7,0.074341,-0.093506,1.001587,0.488281,0.122070,-0.366211,9.790039,11.010742,-16.650391,"
1682920924.3228893,"11,0.073486,-0.093018,1.000977,0.244141,0.305176,-0.305176,9.899902,11.071777,-16.162109,"
1682920924.3437374,"10,0.073608,-0.093262,1.001343,0.549316,0.183105,-0.305176,9.899902,11.071777,-16.162109,"
1682920924.3687632,"10,0.074097,-0.093262,1.000854,0.488281,0.244141,-0.244141,9.899902,11.071777,-16.162109,"
1682920924.39367,"15,0.074707,-0.092163,1.001099,0.488281,0.183105,-0.244141,9.899902,11.071777,-16.162109,"
1682920924.4157891,"11,0.073975,-0.093750,1.002686,0.488281,0.244141,-0.244141,10.009766,10.986328,-16.967773,"
1682920924.4354484,"12,0.073853,-0.092773,1.000977,0.488281,0.366211,-0.244141,10.009766,10.986328,-16.967773,"
1682920924.4604752,"15,0.073853,-0.093506,1.001343,0.549316,0.183105,-0.305176,9.643555,10.986328,-15.490723,"
1682920924.4846787,"10,0.073364,-0.093262,1.001221,0.427246,0.122070,-0.366211,9.643555,10.986328,-15.490723,"
1682920924.5094917,"11,0.073364,-0.092896,1.001343,0.427246,0.061035,-0.427246,9.643555,10.986328,-15.490723,"
1682920924.531742,"10,0.074463,-0.093750,1.001343,0.549316,0.183105,-0.366211,9.643555,10.986328,-15.490723,"
1682920924.557103,"6,0.073730,-0.092773,1.000732,0.610352,0.366211,-0.244141,9.802246,10.998535,-15.832520,"
1682920924.5824463,"2,0.074097,-0.093628,1.001953,0.549316,0.305176,-0.366211,9.802246,10.998535,-15.832520,"
1682920924.608439,"3,0.074341,-0.093506,1.000977,0.366211,0.244141,-0.244141,9.802246,10.998535,-15.832520,"
1682920924.6336207,"2,0.073975,-0.093628,1.001343,0.549316,0.061035,-0.366211,9.594727,10.913086,-15.563965,"
1682920924.659409,"6,0.073608,-0.093262,1.001099,0.732422,0.427246,-0.549316,10.046387,11.462402,-15.942383,"
1682920924.6850467,"5,0.074707,-0.093750,1.002563,0.488281,0.244141,-0.366211,10.046387,11.462402,-15.942383,"
1682920924.7107754,"8,0.073853,-0.093262,1.003662,0.671387,0.366211,-0.488281,10.314941,11.572266,-15.441895,"
1682920924.735243,"13,0.073486,-0.093140,1.002686,0.427246,0.183105,-0.427246,10.314941,11.572266,-15.441895,"
1682920924.7577286,"14,0.073364,-0.093384,1.002075,0.488281,0.000000,-0.366211,10.314941,11.572266,-15.441895,"
1682920924.775184,"10,0.074219,-0.093018,1.001831,0.549316,0.061035,-0.366211,10.119629,11.132812,-16.369629,"
1682920924.7960355,"10,0.074219,-0.092896,1.000977,0.610352,0.122070,-0.427246,10.119629,11.132812,-16.369629,"
1682920924.8172846,"15,0.074097,-0.093872,1.001831,0.488281,0.244141,-0.427246,10.119629,11.132812,-16.369629,"
1682920924.8412116,"7,0.073608,-0.093506,1.000977,0.427246,0.122070,-0.122070,10.217285,11.315918,-16.528320,"
1682920924.8609717,"14,0.074463,-0.093018,1.001343,0.427246,0.244141,-0.244141,10.217285,11.315918,-16.528320,"
1682920924.8834605,"13,0.073608,-0.093018,1.001465,0.366211,0.061035,-0.305176,10.217285,11.315918,-16.528320,"
1682920924.9074166,"6,0.074219,-0.093262,1.001343,0.427246,0.244141,-0.366211,9.814453,11.169434,-15.563965,"
1682920924.9305573,"14,0.073730,-0.093140,1.000854,0.549316,0.122070,-0.366211,9.814453,11.169434,-15.563965,"
1682920924.954183,"3,0.074097,-0.091675,1.001465,0.549316,0.122070,-0.305176,9.814453,11.169434,-15.563965,"
1682920924.9738703,"7,0.073730,-0.093384,1.001587,0.427246,0.061035,-0.305176,10.021973,10.693359,-15.759277,"
1682920924.997941,"1,0.073486,-0.094238,1.001465,0.427246,0.183105,-0.366211,10.021973,10.693359,-15.759277,"
1682920925.0221267,"6,0.073730,-0.093506,1.001343,0.244141,0.183105,-0.488281,10.021973,10.693359,-15.759277,"
1682920925.0477707,"13,0.073486,-0.093506,1.001343,0.305176,0.061035,-0.427246,10.021973,10.693359,-15.759277,"
1682920925.071528,"12,0.074219,-0.093140,1.001221,0.427246,0.183105,-0.366211,10.314941,11.010742,-15.844727,"
1682920925.0988941,"5,0.073853,-0.092285,1.001221,0.427246,0.244141,-0.366211,10.314941,11.010742,-15.844727,"
1682920925.1261044,"11,0.074951,-0.093018,1.001587,0.549316,0.305176,-0.427246,10.314941,11.010742,-15.844727,"
1682920925.1518862,"14,0.075195,-0.093018,1.003540,0.427246,0.366211,-0.305176,9.692383,11.755371,-16.528320,"
1682920925.1688828,"11,0.073730,-0.093262,1.001465,0.610352,0.183105,-0.366211,9.692383,11.755371,-16.528320,"
1682920925.184881,"4,0.074341,-0.093506,1.001099,0.427246,0.244141,-0.305176,9.692383,11.755371,-16.528320,"
1682920925.195883,"3,0.074585,-0.094238,1.003418,0.427246,0.000000,-0.427246,10.217285,11.108398,-15.856934,"
1682920925.2078822,"13,0.073486,-0.092896,1.001343,0.427246,0.488281,-0.366211,10.217285,11.108398,-15.856934,"
1682920925.2188864,"13,0.074585,-0.093628,1.001343,0.610352,0.183105,-0.427246,10.217285,11.108398,-15.856934,"
