1682921227.803766,"8,0.078735,-0.067627,0.998291,0.488281,0.122070,-0.366211,9.582520,11.022949,-16.552734,"
1682921227.8117635,"8,0.078735,-0.068115,0.999390,0.366211,0.244141,-0.488281,9.582520,11.022949,-16.552734,"
1682921227.8197663,"13,0.078491,-0.067383,0.998901,0.305176,0.183105,-0.427246,9.582520,11.022949,-16.552734,"
1682921227.827766,"13,0.078613,-0.067261,0.998535,0.488281,0.244141,-0.305176,9.692383,11.096191,-15.783691,"
1682921227.835767,"3,0.078613,-0.067139,1.000122,0.488281,0.305176,-0.366211,9.692383,11.096191,-15.783691,"
1682921227.8437674,"7,0.078613,-0.067139,0.999756,0.671387,0.183105,-0.732422,9.692383,10.961914,-16.809082,"
1682921227.8517697,"14,0.078369,-0.066284,0.999634,0.305176,0.061035,-0.549316,9.692383,10.961914,-16.809082,"
1682921227.8595648,"14,0.079102,-0.068726,0.999756,0.366211,0.427246,-0.488281,9.692383,10.961914,-16.809082,"
1682921227.878349,"11,0.078613,-0.068237,0.999634,0.610352,0.305176,-0.549316,9.582520,10.644531,-16.137695,"
1682921227.9003062,"14,0.077881,-0.067993,1.000122,0.366211,0.122070,-0.610352,9.582520,10.644531,-16.137695,"
1682921227.9148364,"14,0.078613,-0.067261,1.000244,0.427246,0.061035,-0.427246,9.582520,10.644531,-16.137695,"
1682921227.9310381,"7,0.078247,-0.067139,0.999878,0.305176,0.061035,-0.488281,10.009766,10.742188,-15.991211,"
1682921227.951368,"15,0.078613,-0.067627,0.999268,0.427246,0.244141,-0.488281,10.009766,10.742188,-15.991211,"
1682921227.9730647,"11,0.078613,-0.067627,0.999878,0.366211,0.122070,-0.305176,10.009766,10.742188,-15.991211,"
1682921227.9966862,"12,0.078857,-0.067627,0.999512,0.305176,0.122070,-0.366211,10.009766,10.742188,-15.991211,"
1682921228.0118906,"15,0.078857,-0.067383,0.999390,0.366211,0.000000,-0.427246,9.912109,10.888672,-16.711426,"
1682921228.0264137,"14,0.078491,-0.067139,1.000122,0.305176,-0.061035,-0.366211,9.912109,10.888672,-16.711426,"
1682921228.0485737,"10,0.078613,-0.067505,1.000488,0.427246,0.183105,-0.366211,9.912109,10.888672,-16.711426,"
1682921228.0665922,"15,0.079346,-0.067017,0.999023,0.366211,0.122070,-0.427246,9.851074,11.303711,-15.856934,"
1682921228.0897307,"15,0.078247,-0.067261,1.000000,0.366211,0.183105,-0.427246,9.851074,11.303711,-15.856934,"
1682921228.1137934,"5,0.078735,-0.066772,0.999634,0.305176,0.061035,-0.488281,9.851074,11.303711,-15.856934,"
1682921228.135942,"6,0.078613,-0.067139,1.000366,0.366211,0.122070,-0.427246,9.851074,11.303711,-15.856934,"
1682921228.160455,"9,0.078735,-0.066895,1.000366,0.366211,0.244141,-0.610352,9.301758,11.145020,-16.333008,"
1682921228.1882381,"13,0.078979,-0.067017,1.000000,0.488281,0.122070,-0.488281,9.301758,11.145020,-16.333008,"
1682921228.2108586,"11,0.078369,-0.066528,0.999634,0.488281,0.061035,-0.488281,9.301758,11.145020,-16.333008,"
1682921228.2328641,"11,0.078247,-0.067505,0.999512,0.366211,0.122070,-0.671387,10.192871,10.766602,-16.088867,"
1682921228.2613678,"5,0.078613,-0.067261,0.999756,0.488281,0.122070,-0.549316,10.192871,10.766602,-16.088867,"
1682921228.284832,"6,0.078735,-0.067383,1.000244,0.183105,0.183105,-0.427246,10.192871,10.766602,-16.088867,"
1682921228.3052855,"9,0.077881,-0.067139,1.000122,0.366211,-0.122070,-0.366211,10.009766,11.254883,-16.638184,"
1682921228.3293316,"15,0.078613,-0.067017,1.000244,0.427246,0.122070,-0.549316,10.009766,11.254883,-16.638184,"
1682921228.3518665,"13,0.078491,-0.066895,1.000122,0.549316,0.183105,-0.305176,10.009766,11.254883,-16.638184,"
1682921228.3722253,"8,0.078247,-0.066772,1.000000,0.549316,0.061035,-0.366211,9.948730,10.742188,-16.882324,"
1682921228.3966603,"8,0.078369,-0.067993,1.000122,0.427246,0.183105,-0.549316,9.948730,10.742188,-16.882324,"
1682921228.4166577,"15,0.078857,-0.068115,1.000122,0.305176,0.122070,-0.427246,9.948730,10.742188,-16.882324,"
1682921228.440541,"14,0.078735,-0.067871,1.000000,0.427246,0.000000,-0.366211,9.948730,10.742188,-16.882324,"
1682921228.4645946,"15,0.078491,-0.067383,0.999756,0.305176,0.000000,-0.427246,10.058594,10.607910,-15.783691,"
1682921228.4827886,"12,0.078613,-0.066895,1.000122,0.305176,-0.061035,-0.610352,10.058594,10.607910,-15.783691,"
1682921228.5065515,"12,0.078003,-0.067139,1.000122,0.610352,0.061035,-0.549316,10.058594,10.607910,-15.783691,"
1682921228.531594,"13,0.078613,-0.067261,1.000122,0.488281,0.183105,-0.488281,10.070801,10.632324,-16.674805,"
1682921228.5536258,"13,0.079956,-0.066284,1.000366,0.366211,0.183105,-0.427246,10.070801,10.632324,-16.674805,"
1682921228.5788891,"13,0.078369,-0.067749,1.000366,0.427246,0.122070,-0.488281,10.070801,10.632324,-16.674805,"
1682921228.6018755,"9,0.078857,-0.067383,1.000488,0.427246,-0.061035,-0.488281,10.070801,10.632324,-16.674805,"
1682921228.621849,"11,0.078735,-0.066772,0.999634,0.305176,-0.061035,-0.366211,9.741211,10.449219,-16.418457,"
1682921228.646113,"6,0.078491,-0.066406,1.000488,0.427246,0.244141,-0.427246,9.741211,10.449219,-16.418457,"
1682921228.668086,"8,0.078003,-0.067017,1.000244,0.488281,0.244141,-0.488281,9.741211,10.449219,-16.418457,"
1682921228.6885362,"10,0.079102,-0.067261,1.001221,0.366211,0.244141,-0.427246,9.838867,10.705566,-16.589355,"
1682921228.7092357,"10,0.078491,-0.067871,1.000610,0.427246,0.183105,-0.549316,9.838867,10.705566,-16.589355,"
1682921228.7354794,"11,0.078491,-0.067871,1.000610,0.305176,0.000000,-0.427246,9.838867,10.705566,-16.589355,"
1682921228.761863,"11,0.079712,-0.067749,1.000122,0.366211,0.000000,-0.488281,9.838867,10.705566,-16.589355,"
1682921228.7835062,"9,0.078003,-0.066895,1.000122,0.305176,0.244141,-0.427246,10.083008,11.035156,-15.380859,"
1682921228.8103926,"3,0.079102,-0.067993,1.000244,0.488281,0.183105,-0.488281,10.083008,11.035156,-15.380859,"
1682921228.8319428,"9,0.078247,-0.066528,1.000610,0.488281,0.244141,-0.488281,10.083008,11.035156,-15.380859,"
1682921228.856507,"13,0.079102,-0.067627,1.000610,0.305176,0.183105,-0.427246,9.753418,11.022949,-15.246582,"
1682921228.8861992,"10,0.079468,-0.066650,1.000977,0.366211,0.061035,-0.427246,9.753418,11.022949,-15.246582,"
1682921228.9275792,"8,0.078125,-0.067749,1.000610,0.366211,0.000000,-0.366211,9.753418,11.022949,-15.246582,"
1682921228.950906,"9,0.078491,-0.067993,1.000610,0.549316,0.122070,-0.427246,9.753418,11.022949,-15.246582,"
1682921228.9678051,"9,0.079468,-0.067017,1.000366,0.549316,0.122070,-0.427246,9.851074,10.656738,-15.136719,"
1682921228.9921057,"9,0.079346,-0.067139,1.000488,0.427246,0.305176,-0.366211,9.851074,10.656738,-15.136719,"
1682921229.0148852,"9,0.078613,-0.066895,1.000610,0.122070,0.000000,-0.488281,9.851074,10.656738,-15.136719,"
1682921229.0360878,"12,0.079102,-0.067993,1.000610,0.305176,0.122070,-0.610352,9.289551,10.681152,-15.502930,"
1682921229.0604959,"9,0.078247,-0.067261,1.000610,0.549316,0.183105,-0.366211,9.289551,10.681152,-15.502930,"
1682921229.0842216,"13,0.079224,-0.067261,1.000366,0.244141,0.061035,-0.427246,9.289551,10.681152,-15.502930,"
1682921229.1084528,"7,0.079468,-0.066772,1.001953,0.183105,0.000000,-0.488281,10.095215,11.608887,-16.516113,"
1682921229.129527,"6,0.078369,-0.067139,1.000610,0.366211,0.122070,-0.427246,10.095215,11.608887,-16.516113,"
1682921229.1525745,"5,0.079102,-0.067261,1.000610,0.427246,0.122070,-0.427246,10.095215,11.608887,-16.516113,"
1682921229.173574,"6,0.078247,-0.067749,1.001221,0.671387,0.183105,-0.549316,9.509277,11.230469,-16.345215,"
1682921229.1945827,"6,0.078125,-0.066528,1.000488,0.244141,0.061035,-0.305176,9.509277,11.230469,-16.345215,"
1682921229.2185826,"15,0.078369,-0.066528,1.000610,0.610352,0.183105,-0.427246,9.509277,11.230469,-16.345215,"
1682921229.2435794,"5,0.078613,-0.066895,1.000488,0.488281,0.122070,-0.549316,10.107422,10.803223,-16.333008,"
1682921229.2705822,"12,0.079346,-0.067383,1.000610,0.305176,0.244141,-0.427246,10.107422,10.803223,-16.333008,"
1682921229.2957127,"13,0.079712,-0.066772,0.999756,0.671387,0.244141,-0.427246,10.119629,10.961914,-16.552734,"
1682921229.318954,"8,0.078979,-0.066895,1.000610,0.305176,0.000000,-0.549316,10.119629,10.961914,-16.552734,"
1682921229.3469927,"8,0.077881,-0.067505,1.000854,0.549316,0.427246,-0.671387,10.119629,10.961914,-16.552734,"
1682921229.370933,"13,0.078125,-0.068237,1.000366,0.366211,0.305176,-0.671387,9.960938,11.425781,-17.297363,"
1682921229.4128458,"7,0.078979,-0.067261,1.000854,0.183105,0.000000,-0.427246,9.960938,11.425781,-17.297363,"
1682921229.4516466,"15,0.078491,-0.066895,1.000732,0.061035,0.000000,-0.488281,9.704590,11.499023,-17.053223,"
1682921229.4890263,"3,0.079102,-0.067993,1.000366,0.366211,0.183105,-0.610352,9.704590,11.499023,-17.053223,"
1682921229.521261,"12,0.079102,-0.067383,1.000732,0.305176,0.122070,-0.488281,9.704590,11.499023,-17.053223,"
1682921229.550372,"14,0.078857,-0.066650,1.000732,0.244141,0.061035,-0.427246,9.704590,11.499023,-17.053223,"
1682921229.5710251,"14,0.078735,-0.066772,1.000610,0.671387,0.244141,-0.305176,9.826660,10.986328,-15.478516,"
1682921229.5979433,"14,0.078979,-0.066895,1.000977,0.244141,0.183105,-0.488281,9.826660,10.986328,-15.478516,"
1682921229.624491,"15,0.079102,-0.068481,1.000610,0.244141,0.183105,-0.427246,9.826660,10.986328,-15.478516,"
1682921229.6511014,"4,0.078491,-0.067139,1.000610,0.366211,0.183105,-0.366211,9.765625,11.413574,-16.455078,"
1682921229.68388,"9,0.078247,-0.067383,1.000977,0.488281,0.122070,-0.427246,9.765625,11.413574,-16.455078,"
1682921229.7169871,"9,0.078613,-0.067139,1.001099,0.488281,0.122070,-0.366211,9.765625,11.413574,-16.455078,"
1682921229.7512226,"4,0.079346,-0.067505,1.000854,0.427246,0.244141,-0.549316,10.217285,11.340332,-16.992188,"
1682921229.7761462,"4,0.079224,-0.067017,1.001221,0.061035,0.061035,-0.366211,10.217285,11.340332,-16.992188,"
1682921229.8091073,"13,0.078735,-0.066406,1.000488,0.366211,0.122070,-0.305176,10.217285,11.340332,-16.992188,"
1682921229.8402138,"11,0.079590,-0.066406,1.001099,0.366211,0.305176,-0.488281,10.217285,11.340332,-16.992188,"
1682921229.867781,"12,0.078491,-0.066772,1.000610,0.427246,0.061035,-0.427246,9.802246,10.852051,-16.760254,"
1682921229.8973775,"13,0.078735,-0.067261,1.000854,0.427246,0.244141,-0.549316,9.802246,10.852051,-16.760254,"
1682921229.9293172,"14,0.078735,-0.067017,1.000854,0.488281,0.122070,-0.488281,9.802246,10.852051,-16.760254,"
1682921229.9614494,"12,0.078369,-0.067139,1.000610,0.427246,0.061035,-0.488281,9.802246,11.425781,-15.698242,"
1682921229.9888706,"2,0.078613,-0.066895,1.000977,0.427246,0.183105,-0.366211,9.802246,11.425781,-15.698242,"
1682921230.020435,"11,0.079346,-0.067383,1.000610,0.305176,0.244141,-0.488281,9.802246,11.425781,-15.698242,"
1682921230.0553677,"15,0.079224,-0.066772,1.001221,0.244141,0.244141,-0.366211,9.692383,11.242676,-16.796875,"
1682921230.08204,"12,0.078857,-0.067505,1.000610,0.366211,0.244141,-0.366211,9.692383,11.242676,-16.796875,"
1682921230.1113806,"14,0.078735,-0.067627,1.000854,0.366211,0.183105,-0.427246,9.692383,11.242676,-16.796875,"
1682921230.1439385,"9,0.078247,-0.066895,1.000977,0.488281,0.183105,-0.427246,10.070801,11.132812,-15.686035,"
1682921230.1755185,"4,0.078247,-0.066650,1.001099,0.549316,0.244141,-0.427246,10.070801,11.132812,-15.686035,"
1682921230.2014234,"4,0.079468,-0.066772,1.000732,0.305176,0.061035,-0.305176,10.070801,11.132812,-15.686035,"
